condition,beta,N,P,run_index,seed,tau,event,dwell_stat,rho_std_plateau,collapse_rho_mean
b0.110_N256,0.11,256,38,273,20265382,1195.5,1,38.5,0.15879981484753045,0.8573741222465836
b0.110_N256,0.11,256,38,274,20265383,197.0,1,86.0,0.10300464845206751,0.8573023844572122
b0.110_N256,0.11,256,38,275,20265384,431.5,1,92.5,0.13674224777798932,0.8575522357974471
b0.110_N256,0.11,256,38,276,20265385,144.5,1,27.5,0.11440938749937338,0.8574673316631508
b0.110_N256,0.11,256,38,277,20265386,2911.0,1,33.0,0.16891460223479254,0.85748688115263
b0.110_N256,0.11,256,38,278,20265387,475.5,1,62.0,0.16281407136649897,0.857302446304236
b0.110_N256,0.11,256,38,279,20265388,452.0,1,42.0,0.1544879076151469,0.8575021791977446
b0.110_N256,0.11,256,38,280,20265389,597.0,1,68.0,0.1593963149624442,0.8573141902381123
b0.110_N256,0.11,256,38,281,20265390,559.5,1,69.5,0.14690873774427485,0.8573078623052686
b0.110_N256,0.11,256,38,282,20265391,1464.0,1,92.0,0.15903951068754946,0.8573001301848945
b0.110_N256,0.11,256,38,283,20265392,220.0,1,48.0,0.1287781439446957,0.857432332794394
b0.110_N256,0.11,256,38,284,20265393,253.5,1,52.0,0.12356696186203532,0.8573102785887826
b0.110_N256,0.11,256,38,285,20265394,199.5,1,78.0,0.09429672168658833,0.8574956044246065
b0.110_N256,0.11,256,38,286,20265395,187.0,1,17.0,0.1556267188326725,0.8574187677341101
b0.110_N256,0.11,256,38,287,20265396,1137.0,1,65.5,0.16049869973844735,0.857477975043979
b0.110_N256,0.11,256,38,288,20265397,321.0,1,77.5,0.14079404681843607,0.8572991124042357
b0.110_N256,0.11,256,38,289,20265398,165.5,1,42.0,0.10058294210295424,0.8574860259235132
b0.110_N256,0.11,256,38,290,20265399,1614.5,1,24.5,0.15344145442846877,0.8575153924248635
b0.110_N256,0.11,256,38,291,20265400,777.5,1,12.5,0.1509101749014025,0.8573769988958397
b0.110_N256,0.11,256,38,292,20265401,916.0,1,58.0,0.1607732003401754,0.8573032998140557
b0.110_N256,0.11,256,38,293,20265402,582.0,1,80.0,0.1391358720984044,0.857302264825513
b0.110_N256,0.11,256,38,294,20265403,571.0,1,46.0,0.15395210364747,0.8573845356946148
b0.110_N256,0.11,256,38,295,20265404,433.5,1,42.5,0.13532502769483498,0.8576966539585507
b0.110_N256,0.11,256,38,296,20265405,2839.0,1,430.5,0.13938446189407613,0.5023820427044373
b0.110_N256,0.11,256,38,297,20265406,420.0,1,26.0,0.15080846482328217,0.8576659350455145
b0.110_N256,0.11,256,38,298,20265407,282.5,1,73.5,0.1250021946242003,0.8573014781087979
b0.110_N256,0.11,256,38,299,20265408,1863.0,1,55.0,0.15698634908742135,0.8572970024200068
b0.115_N256,0.115,256,38,0,20265409,211.5,1,56.0,0.11243970356654823,0.8573216450924135
b0.115_N256,0.115,256,38,1,20265410,541.0,1,52.5,0.1587066269129229,0.8575046365465091
b0.115_N256,0.115,256,38,2,20265411,560.5,1,21.5,0.15350586018251794,0.8576430704365046
b0.115_N256,0.115,256,38,3,20265412,2045.0,1,46.5,0.1673948237773993,0.8573857295331604
b0.115_N256,0.115,256,38,4,20265413,1462.5,1,91.5,0.15519449473082422,0.8573218614203995
b0.115_N256,0.115,256,38,5,20265414,708.5,1,70.0,0.15641436887547744,0.8573238405080776
b0.115_N256,0.115,256,38,6,20265415,227.5,1,34.0,0.12350815008062718,0.857587288879251
b0.115_N256,0.115,256,38,7,20265416,397.0,1,24.5,0.14246984412066005,0.8574877152995357
b0.115_N256,0.115,256,38,8,20265417,534.0,1,14.5,0.15876450927124838,0.8576551635644507
b0.115_N256,0.115,256,38,9,20265418,291.5,1,24.0,0.15373177337060293,0.8574988171441037
b0.115_N256,0.115,256,38,10,20265419,350.0,1,36.5,0.15802629355806488,0.8573976587528241
b0.115_N256,0.115,256,38,11,20265420,1402.0,1,34.0,0.1549882464040352,0.8573103089517858
b0.115_N256,0.115,256,38,12,20265421,155.5,1,41.0,0.12490234895187897,0.8576172662650559
b0.115_N256,0.115,256,38,13,20265422,683.5,1,44.5,0.1661787225413902,0.8574338235555327
b0.115_N256,0.115,256,38,14,20265423,560.5,1,73.0,0.14690804912451302,0.8573287830344771
b0.115_N256,0.115,256,38,15,20265424,744.5,1,28.5,0.16543934800737772,0.8573184670110944
b0.115_N256,0.115,256,38,16,20265425,559.5,1,36.0,0.15508483762885877,0.8574141275775512
b0.115_N256,0.115,256,38,17,20265426,426.0,1,33.0,0.15230784877810577,0.8575245582468126
b0.115_N256,0.115,256,38,18,20265427,378.5,1,35.0,0.14176030636255027,0.857349130674019
b0.115_N256,0.115,256,38,19,20265428,787.0,1,48.0,0.1601626062637309,0.8572960520403418
b0.115_N256,0.115,256,38,20,20265429,522.5,1,73.5,0.14134544463834509,0.8573298306362855
b0.115_N256,0.115,256,38,21,20265430,523.0,1,30.5,0.16255515237315743,0.8573055136609911
b0.115_N256,0.115,256,38,22,20265431,667.5,1,37.5,0.15889964780371704,0.8541681527554202
b0.115_N256,0.115,256,38,23,20265432,1086.0,1,49.5,0.17156257528796537,0.8573567188957223
b0.115_N256,0.115,256,38,24,20265433,2026.5,1,64.5,0.16444823887903703,0.8573201144414718
b0.115_N256,0.115,256,38,25,20265434,509.0,1,48.0,0.15580099305560816,0.8573217667608117
b0.115_N256,0.115,256,38,26,20265435,1525.5,1,373.0,0.13355578563445256,0.5023831593927289
b0.115_N256,0.115,256,38,27,20265436,349.0,1,49.0,0.13841670988864088,0.8573294457939962
b0.115_N256,0.115,256,38,28,20265437,2236.0,1,55.0,0.15872685277132595,0.857433555154325
b0.115_N256,0.115,256,38,29,20265438,566.5,1,79.0,0.14385669483097613,0.8573387111752484
b0.115_N256,0.115,256,38,30,20265439,274.5,1,27.0,0.16680971771354944,0.8574400248059728
b0.115_N256,0.115,256,38,31,20265440,250.0,1,25.5,0.14774183708532135,0.8576510865561773
b0.115_N256,0.115,256,38,32,20265441,2700.0,1,57.0,0.1595217717447418,0.857323704225388
b0.115_N256,0.115,256,38,33,20265442,725.0,1,35.5,0.15990966763395167,0.8573235190079002
b0.115_N256,0.115,256,38,34,20265443,152.0,1,46.0,0.11766770847528775,0.8572608328797092
b0.115_N256,0.115,256,38,35,20265444,971.0,1,69.5,0.1578488703018087,0.8573206968134622
b0.115_N256,0.115,256,38,36,20265445,897.5,1,33.0,0.1633010602603724,0.8573896953502655
b0.115_N256,0.115,256,38,37,20265446,435.5,1,33.0,0.15709817203514562,0.8576163536540659
b0.115_N256,0.115,256,38,38,20265447,191.0,1,55.5,0.09933035026946016,0.8573208619132765
b0.115_N256,0.115,256,38,39,20265448,1860.0,1,26.5,0.1614174922904367,0.8574593051193049
b0.115_N256,0.115,256,38,40,20265449,301.0,1,23.0,0.1691939355049025,0.8575897325237603
b0.115_N256,0.115,256,38,41,20265450,308.5,1,64.5,0.13749870778307557,0.857325032570264
b0.115_N256,0.115,256,38,42,20265451,508.0,1,81.0,0.14042539272753982,0.8573210929274129
b0.115_N256,0.115,256,38,43,20265452,1134.0,1,78.0,0.14990998471822475,0.8574862860876411
b0.115_N256,0.115,256,38,44,20265453,764.5,1,39.5,0.14824855164856762,0.8575768743900062
b0.115_N256,0.115,256,38,45,20265454,1259.5,1,106.5,0.163727718934936,0.857321282452606
b0.115_N256,0.115,256,38,46,20265455,515.0,1,61.5,0.14554208428787613,0.857331442798006
b0.115_N256,0.115,256,38,47,20265456,1034.5,1,54.0,0.1502131111634574,0.8574128398817474
b0.115_N256,0.115,256,38,48,20265457,306.0,1,61.5,0.11001275601797705,0.8573224813185503
b0.115_N256,0.115,256,38,49,20265458,413.5,1,10.5,0.15759117470892645,0.857543849086132
b0.115_N256,0.115,256,38,50,20265459,1547.0,1,40.5,0.14999909690194482,0.8573265888806202
b0.115_N256,0.115,256,38,51,20265460,505.0,1,32.5,0.1508842169491076,0.8575437616706514
b0.115_N256,0.115,256,38,52,20265461,292.5,1,69.5,0.13867431524392695,0.8573218216211094
b0.115_N256,0.115,256,38,53,20265462,1002.5,1,46.0,0.1532552607465866,0.8573439754642728
b0.115_N256,0.115,256,38,54,20265463,1041.5,1,26.5,0.15990517432255677,0.8576877950859942
b0.115_N256,0.115,256,38,55,20265464,281.5,1,37.5,0.151188842014061,0.8573380516529175
b0.115_N256,0.115,256,38,56,20265465,584.5,1,6.0,0.1619469842591287,0.8576153262999628
b0.115_N256,0.115,256,38,57,20265466,1014.0,1,71.5,0.15398232827202626,0.8575204376734761
b0.115_N256,0.115,256,38,58,20265467,1300.0,1,39.5,0.15991417706930483,0.8573706989053129
b0.115_N256,0.115,256,38,59,20265468,2542.0,1,20.5,0.17549730460029403,0.8572171232080277
b0.115_N256,0.115,256,38,60,20265469,295.5,1,30.0,0.13330775330352315,0.8573943739583031
b0.115_N256,0.115,256,38,61,20265470,261.5,1,26.5,0.1331922910918082,0.8573519712315496
b0.115_N256,0.115,256,38,62,20265471,1459.5,1,54.0,0.16102156939856743,0.8573246972186421
b0.115_N256,0.115,256,38,63,20265472,482.0,1,60.5,0.14794210534139185,0.8576187100269813
b0.115_N256,0.115,256,38,64,20265473,317.5,1,59.5,0.13366249864092192,0.8573284920816558
b0.115_N256,0.115,256,38,65,20265474,395.0,1,17.0,0.13049317324109622,0.8571533919274484
b0.115_N256,0.115,256,38,66,20265475,320.5,1,24.5,0.17331342790886303,0.8572572508986922
b0.115_N256,0.115,256,38,67,20265476,852.0,1,57.0,0.1565344754193703,0.8573223655190048
b0.115_N256,0.115,256,38,68,20265477,269.0,1,56.0,0.14495301669363642,0.8573546218551448
b0.115_N256,0.115,256,38,69,20265478,439.5,1,60.5,0.1528095804362698,0.85751159403443
b0.115_N256,0.115,256,38,70,20265479,308.5,1,69.0,0.1330645368449602,0.8573231333980023
b0.115_N256,0.115,256,38,71,20265480,402.0,1,35.5,0.14978758361013658,0.8573265845909188
b0.115_N256,0.115,256,38,72,20265481,242.5,1,44.0,0.13816439950695578,0.8575714716117894
b0.115_N256,0.115,256,38,73,20265482,766.0,1,332.5,0.11636504789141054,0.5023834930276582
b0.115_N256,0.115,256,38,74,20265483,745.0,1,67.0,0.15867307596059976,0.8573233568480632
b0.115_N256,0.115,256,38,75,20265484,1168.5,1,30.5,0.15990431035158967,0.8574331417614651
b0.115_N256,0.115,256,38,76,20265485,282.5,1,44.0,0.144613518911284,0.8573513597548995
b0.115_N256,0.115,256,38,77,20265486,1082.5,1,36.0,0.1654190280884568,0.8573477392025918
b0.115_N256,0.115,256,38,78,20265487,530.0,1,66.5,0.15508867843863447,0.857320738958328
b0.115_N256,0.115,256,38,79,20265488,2936.5,1,16.5,0.16865191798261425,0.8574338768735461
b0.115_N256,0.115,256,38,80,20265489,652.5,1,75.0,0.15312654535630424,0.8573230372990281
b0.115_N256,0.115,256,38,81,20265490,196.0,1,85.0,0.10331567089292813,0.8573312013532146
b0.115_N256,0.115,256,38,82,20265491,277.5,1,44.5,0.14139901647728928,0.8573474878240808
b0.115_N256,0.115,256,38,83,20265492,496.0,1,54.5,0.12862380147753438,0.8576210636737955
b0.115_N256,0.115,256,38,84,20265493,198.0,1,31.5,0.15053347440324025,0.8574539435116589
b0.115_N256,0.115,256,38,85,20265494,1173.5,1,88.0,0.1501040145890826,0.8576060975931079
b0.115_N256,0.115,256,38,86,20265495,1319.5,1,61.0,0.1645779738134235,0.8573461933697021
b0.115_N256,0.115,256,38,87,20265496,227.5,1,66.0,0.09701156943564601,0.8573259780745189
b0.115_N256,0.115,256,38,88,20265497,344.5,1,38.0,0.1561818408802365,0.8574897705396646
b0.115_N256,0.115,256,38,89,20265498,168.5,1,58.0,0.09535821799681952,0.8573235412631082
b0.115_N256,0.115,256,38,90,20265499,156.0,1,12.5,0.1170163219842406,0.8571070167242626
b0.115_N256,0.115,256,38,91,20265500,1524.5,1,39.0,0.1655886243878591,0.8573919842813118
b0.115_N256,0.115,256,38,92,20265501,164.0,1,57.5,0.09760856015281719,0.8573795718545414
b0.115_N256,0.115,256,38,93,20265502,272.0,1,26.0,0.13678443873996535,0.857377538011624
b0.115_N256,0.115,256,38,94,20265503,1885.0,1,35.0,0.16882109532889525,0.8576351598016088
b0.115_N256,0.115,256,38,95,20265504,540.0,1,48.0,0.13718144190810266,0.8573239055987373
b0.115_N256,0.115,256,38,96,20265505,1297.0,1,59.0,0.14857726085028966,0.8573251033278846
b0.115_N256,0.115,256,38,97,20265506,701.0,1,53.5,0.14335457234255125,0.8573262013079889
b0.115_N256,0.115,256,38,98,20265507,1738.0,1,30.5,0.15355357395426478,0.8573340273509326
b0.115_N256,0.115,256,38,99,20265508,487.5,1,59.5,0.13533042523532623,0.8573252265643944
b0.115_N256,0.115,256,38,100,20265509,282.0,1,51.0,0.13477629054629567,0.8573448866677165
b0.115_N256,0.115,256,38,101,20265510,453.0,1,29.5,0.15674378301523167,0.8575672046545825
b0.115_N256,0.115,256,38,102,20265511,982.0,1,41.0,0.15140304710074254,0.8574436263398455
b0.115_N256,0.115,256,38,103,20265512,621.5,1,84.5,0.15496942708408,0.8570528943684504
b0.115_N256,0.115,256,38,104,20265513,753.5,1,73.0,0.1513022473042303,0.8573206396124745
b0.115_N256,0.115,256,38,105,20265514,252.5,1,60.0,0.1307530707706884,0.8574488278589772
b0.115_N256,0.115,256,38,106,20265515,645.5,1,89.0,0.15184734227021449,0.8576809863177708
b0.115_N256,0.115,256,38,107,20265516,659.0,1,36.5,0.14512289495752698,0.857325361538411
b0.115_N256,0.115,256,38,108,20265517,341.0,1,40.0,0.1479141302315521,0.8575780925899288
b0.115_N256,0.115,256,38,109,20265518,1318.0,1,49.0,0.15904730529884653,0.8573380912431587
b0.115_N256,0.115,256,38,110,20265519,536.0,1,48.5,0.15051418029784785,0.8573268122634665
b0.115_N256,0.115,256,38,111,20265520,351.0,1,67.5,0.1422397499497339,0.8573239461740698
b0.115_N256,0.115,256,38,112,20265521,581.0,1,24.0,0.16329948473902936,0.8575485325556341
b0.115_N256,0.115,256,38,113,20265522,1676.5,1,65.5,0.16305905857426894,0.8573234397600203
b0.115_N256,0.115,256,38,114,20265523,1478.5,1,37.5,0.16840946640356952,0.8573490007380759
b0.115_N256,0.115,256,38,115,20265524,239.0,1,81.0,0.12232508061668655,0.8572886367967524
b0.115_N256,0.115,256,38,116,20265525,3642.0,1,41.5,0.16244374930398162,0.8573323671844106
b0.115_N256,0.115,256,38,117,20265526,868.0,1,33.0,0.15645804864376664,0.8573886511438475
b0.115_N256,0.115,256,38,118,20265527,297.0,1,89.0,0.13088762479624438,0.8573238119977474
b0.115_N256,0.115,256,38,119,20265528,457.0,1,56.5,0.14425352748879813,0.8573275631252009
b0.115_N256,0.115,256,38,120,20265529,270.0,1,66.5,0.15470101074597528,0.8573510476138537
b0.115_N256,0.115,256,38,121,20265530,771.5,1,70.5,0.1468624909751238,0.8573215917206328
b0.115_N256,0.115,256,38,122,20265531,1292.0,1,14.5,0.1658080026736277,0.85754347907851
b0.115_N256,0.115,256,38,123,20265532,242.5,1,38.0,0.1404846569349725,0.857627993472581
b0.115_N256,0.115,256,38,124,20265533,279.5,1,32.0,0.13405129841847999,0.857581412240069
b0.115_N256,0.115,256,38,125,20265534,571.0,1,49.0,0.1512903598308273,0.857322246097269
b0.115_N256,0.115,256,38,126,20265535,508.5,1,59.5,0.15895695408413846,0.8573278267963562
b0.115_N256,0.115,256,38,127,20265536,1135.0,1,38.5,0.16080508524140338,0.8574816996074777
b0.115_N256,0.115,256,38,128,20265537,429.5,1,35.5,0.15459619851904183,0.8573268222056092
b0.115_N256,0.115,256,38,129,20265538,228.5,1,70.5,0.11866271979678326,0.8570561919537991
b0.115_N256,0.115,256,38,130,20265539,367.0,1,30.5,0.1180544869469866,0.8573518578313185
b0.115_N256,0.115,256,38,131,20265540,592.0,1,53.5,0.15109450999985014,0.857322933049537
b0.115_N256,0.115,256,38,132,20265541,514.5,1,54.5,0.16139443322449717,0.8573280850445378
b0.115_N256,0.115,256,38,133,20265542,2283.0,1,61.0,0.15597039684435804,0.857324680519515
b0.115_N256,0.115,256,38,134,20265543,2023.0,1,40.0,0.17236777425993938,0.8573477328156468
b0.115_N256,0.115,256,38,135,20265544,557.0,1,29.0,0.16911273408302693,0.85744421151176
b0.115_N256,0.115,256,38,136,20265545,623.5,1,50.0,0.15430783320138913,0.8574483358008923
b0.115_N256,0.115,256,38,137,20265546,928.0,1,23.0,0.13266674137444923,0.8574595796201033
b0.115_N256,0.115,256,38,138,20265547,329.0,1,60.5,0.1308830648252796,0.857414010911562
b0.115_N256,0.115,256,38,139,20265548,703.0,1,58.0,0.15055688333351308,0.8573222978847738
b0.115_N256,0.115,256,38,140,20265549,378.5,1,33.0,0.14108620980122813,0.8573404713828565
b0.115_N256,0.115,256,38,141,20265550,469.0,1,15.0,0.1655238162646345,0.8576899115097908
b0.115_N256,0.115,256,38,142,20265551,990.0,1,43.5,0.15560407052303635,0.8574698123239977
b0.115_N256,0.115,256,38,143,20265552,1600.5,1,27.5,0.1650796227949436,0.8574862340127462
b0.115_N256,0.115,256,38,144,20265553,354.5,1,39.5,0.1616887340567154,0.8573946503899109
b0.115_N256,0.115,256,38,145,20265554,1639.0,1,73.0,0.15647072593647193,0.8576072027831058
b0.115_N256,0.115,256,38,146,20265555,1137.5,1,54.5,0.14877149455448052,0.8573341242784738
b0.115_N256,0.115,256,38,147,20265556,2770.5,1,75.0,0.16372380949746093,0.8573244574965839
b0.115_N256,0.115,256,38,148,20265557,398.0,1,41.5,0.15526519193599908,0.8576190861349315
b0.115_N256,0.115,256,38,149,20265558,474.5,1,66.5,0.1430083198481837,0.8573273792036793
b0.115_N256,0.115,256,38,150,20265559,1892.5,1,68.0,0.1641921833462133,0.8573668076637566
b0.115_N256,0.115,256,38,151,20265560,952.5,1,37.0,0.16860586566913707,0.8573225739204405
b0.115_N256,0.115,256,38,152,20265561,1547.5,1,63.5,0.1587073075447874,0.8573240485095854
b0.115_N256,0.115,256,38,153,20265562,522.5,1,60.5,0.15128632392806626,0.8574447245564539
b0.115_N256,0.115,256,38,154,20265563,166.0,1,64.0,0.08412677921433892,0.8577035061049892
b0.115_N256,0.115,256,38,155,20265564,541.5,1,55.5,0.15755138779814257,0.8575044041778197
b0.115_N256,0.115,256,38,156,20265565,272.0,1,50.5,0.13697012541127496,0.8573299713638602
b0.115_N256,0.115,256,38,157,20265566,2623.0,1,54.5,0.15888657096488437,0.8573250514910014
b0.115_N256,0.115,256,38,158,20265567,224.5,1,33.0,0.13977095699661693,0.8575058987373466
b0.115_N256,0.115,256,38,159,20265568,553.5,1,66.5,0.1407563393940588,0.8573215707243802
b0.115_N256,0.115,256,38,160,20265569,1805.0,1,414.0,0.15421824316948732,0.5023831217228292
b0.115_N256,0.115,256,38,161,20265570,364.0,1,22.5,0.15549239193383974,0.8572786303936443
b0.115_N256,0.115,256,38,162,20265571,828.5,1,71.5,0.14575625428085004,0.8573244707562515
b0.115_N256,0.115,256,38,163,20265572,1793.0,1,58.0,0.1629310319694156,0.8573229899657117
b0.115_N256,0.115,256,38,164,20265573,1588.0,1,63.0,0.1598006461798538,0.8573338223551706
b0.115_N256,0.115,256,38,165,20265574,481.0,1,33.5,0.11980675891021246,0.857328144974789
b0.115_N256,0.115,256,38,166,20265575,1550.5,1,97.0,0.15851074841553622,0.8576498061496435
b0.115_N256,0.115,256,38,167,20265576,251.0,1,63.5,0.1244057009881298,0.8573225556954468
b0.115_N256,0.115,256,38,168,20265577,913.0,1,28.0,0.159509835647795,0.8574050734106676
b0.115_N256,0.115,256,38,169,20265578,579.5,1,42.0,0.16293553355394896,0.8573570968454571
b0.115_N256,0.115,256,38,170,20265579,1136.0,1,24.5,0.16358993636822,0.8575947926303918
b0.115_N256,0.115,256,38,171,20265580,1719.0,1,54.5,0.15921818788198533,0.8576957334788136
b0.115_N256,0.115,256,38,172,20265581,360.5,1,55.5,0.13042641334037414,0.8573308993385397
b0.115_N256,0.115,256,38,173,20265582,1079.5,1,52.5,0.16055970575310646,0.8573321778770204
b0.115_N256,0.115,256,38,174,20265583,829.5,1,53.5,0.15615395865110362,0.8575946146728477
b0.115_N256,0.115,256,38,175,20265584,2638.5,1,172.0,0.1655869423016015,0.8575871814246585
b0.115_N256,0.115,256,38,176,20265585,286.5,1,69.0,0.1355336045953275,0.8573798396026844
b0.115_N256,0.115,256,38,177,20265586,562.5,1,44.5,0.16854336138695672,0.8573206595766826
b0.115_N256,0.115,256,38,178,20265587,146.5,1,59.0,0.09494685289577501,0.8573524134701971
b0.115_N256,0.115,256,38,179,20265588,500.5,1,20.0,0.14741328649014002,0.8574873064543681
b0.115_N256,0.115,256,38,180,20265589,1527.5,1,25.5,0.16000078245049693,0.8572840337853534
b0.115_N256,0.115,256,38,181,20265590,503.5,1,21.5,0.1554925300801925,0.8576798739469217
b0.115_N256,0.115,256,38,182,20265591,657.5,1,27.5,0.1357922704430105,0.8574779786648286
b0.115_N256,0.115,256,38,183,20265592,405.5,1,28.5,0.1411447080033594,0.8576524540011425
b0.115_N256,0.115,256,38,184,20265593,878.5,1,50.0,0.15893446664764505,0.857326059219225
b0.115_N256,0.115,256,38,185,20265594,1053.0,1,22.5,0.16538973249152616,0.8575486909116191
b0.115_N256,0.115,256,38,186,20265595,319.5,1,26.0,0.14338278836961063,0.8572618616955473
b0.115_N256,0.115,256,38,187,20265596,653.0,1,88.5,0.1532044595950441,0.8573217442971937
b0.115_N256,0.115,256,38,188,20265597,425.0,1,59.0,0.14505671678091245,0.8573528526949066
b0.115_N256,0.115,256,38,189,20265598,844.0,1,70.0,0.15651592832254807,0.8573235812832872
b0.115_N256,0.115,256,38,190,20265599,325.5,1,74.5,0.1342762512172982,0.8573218904082984
b0.115_N256,0.115,256,38,191,20265600,641.5,1,35.0,0.15395285028795588,0.857357147427739
b0.115_N256,0.115,256,38,192,20265601,352.0,1,25.0,0.14776687702375835,0.8573631022608225
b0.115_N256,0.115,256,38,193,20265602,261.5,1,31.5,0.14417596048056286,0.8575651959549875
b0.115_N256,0.115,256,38,194,20265603,1895.5,1,56.0,0.1618702589764892,0.8573219973122548
b0.115_N256,0.115,256,38,195,20265604,1399.0,1,396.5,0.13345589569228478,0.5023831364197939
b0.115_N256,0.115,256,38,196,20265605,481.5,1,60.0,0.15911545101564037,0.8573205474828012
b0.115_N256,0.115,256,38,197,20265606,579.0,1,54.5,0.15795566963302013,0.8573285020130428
b0.115_N256,0.115,256,38,198,20265607,366.5,1,29.0,0.17097581510368523,0.857513204378714
b0.115_N256,0.115,256,38,199,20265608,1495.0,1,62.0,0.15856183755681932,0.8573225353751053
b0.115_N256,0.115,256,38,200,20265609,444.0,1,48.0,0.16852301015990037,0.8575765464616071
b0.115_N256,0.115,256,38,201,20265610,2111.0,1,55.5,0.16151222109393107,0.8573978567189933
b0.115_N256,0.115,256,38,202,20265611,1030.0,1,42.5,0.16286146719592726,0.857533350565507
b0.115_N256,0.115,256,38,203,20265612,464.0,1,70.0,0.1597000268516456,0.8572378821613215
b0.115_N256,0.115,256,38,204,20265613,808.5,1,21.0,0.154429870640165,0.8576869470294842
b0.115_N256,0.115,256,38,205,20265614,1554.5,1,83.0,0.1600109289568766,0.8573250212730342
b0.115_N256,0.115,256,38,206,20265615,902.5,1,64.0,0.14417884419954222,0.857433855733332
b0.115_N256,0.115,256,38,207,20265616,771.0,1,69.0,0.15618087450134346,0.8573233661344561
b0.115_N256,0.115,256,38,208,20265617,564.0,1,58.5,0.15378833620640794,0.8573472842452527
b0.115_N256,0.115,256,38,209,20265618,517.0,1,64.5,0.14264951406038312,0.8573215914801509
b0.115_N256,0.115,256,38,210,20265619,957.5,1,25.5,0.15652287892918562,0.8573603459443979
b0.115_N256,0.115,256,38,211,20265620,1311.5,1,14.0,0.15683882165942434,0.857458563315029
b0.115_N256,0.115,256,38,212,20265621,1488.0,1,33.5,0.16308016159980862,0.8573619182225458
b0.115_N256,0.115,256,38,213,20265622,599.5,1,31.5,0.13799516095758857,0.8573448886733701
b0.115_N256,0.115,256,38,214,20265623,1919.0,1,42.5,0.16306021654879063,0.857372404784714
b0.115_N256,0.115,256,38,215,20265624,311.0,1,58.5,0.13991837168171825,0.857504192996785
b0.115_N256,0.115,256,38,216,20265625,523.0,1,61.5,0.14323103434952814,0.8573256956791622
b0.115_N256,0.115,256,38,217,20265626,421.0,1,68.5,0.14780397918821112,0.8573223588904184
b0.115_N256,0.115,256,38,218,20265627,1474.5,1,18.0,0.16403597645602133,0.8574897406986134
b0.115_N256,0.115,256,38,219,20265628,255.5,1,63.5,0.11018893830232857,0.8572679272183023
b0.115_N256,0.115,256,38,220,20265629,1097.0,1,35.5,0.1691521918585232,0.8575430242170559
b0.115_N256,0.115,256,38,221,20265630,634.5,1,40.5,0.15411150553573014,0.8574605229813335
b0.115_N256,0.115,256,38,222,20265631,1176.5,1,49.0,0.16598591948227004,0.8573383717536984
b0.115_N256,0.115,256,38,223,20265632,608.5,1,38.0,0.15249696694965764,0.8574031443027971
b0.115_N256,0.115,256,38,224,20265633,337.0,1,71.0,0.13185121664396843,0.8573222490309959
b0.115_N256,0.115,256,38,225,20265634,5991.5,1,72.0,0.1585308543541963,0.8573207459486912
b0.115_N256,0.115,256,38,226,20265635,664.0,1,71.0,0.1505131211485109,0.8573233707091649
b0.115_N256,0.115,256,38,227,20265636,258.0,1,67.5,0.11924210451132033,0.857322117709913
b0.115_N256,0.115,256,38,228,20265637,471.0,1,66.5,0.12879771292831735,0.8573227084996945
b0.115_N256,0.115,256,38,229,20265638,2110.5,1,35.5,0.16475755975135753,0.8574822808400501
b0.115_N256,0.115,256,38,230,20265639,324.0,1,68.0,0.13422535228590898,0.8573208451704676
b0.115_N256,0.115,256,38,231,20265640,520.5,1,55.0,0.15315797487566188,0.8573213831291436
b0.115_N256,0.115,256,38,232,20265641,624.0,1,52.0,0.162655860962039,0.857641321905753
b0.115_N256,0.115,256,38,233,20265642,387.5,1,49.0,0.12586345564671164,0.8573265541473168
b0.115_N256,0.115,256,38,234,20265643,2436.5,1,27.5,0.16497013362258897,0.8575779089045887
b0.115_N256,0.115,256,38,235,20265644,264.5,1,60.0,0.13131725690508553,0.8575584162450933
b0.115_N256,0.115,256,38,236,20265645,1345.5,1,78.5,0.1540927002909903,0.8576147737629698
b0.115_N256,0.115,256,38,237,20265646,613.5,1,75.5,0.14975933318711698,0.8573378075287876
b0.115_N256,0.115,256,38,238,20265647,1705.5,1,42.0,0.15634181773814815,0.8573289614103831
b0.115_N256,0.115,256,38,239,20265648,997.5,1,10.5,0.1602696570782579,0.8576749925351791
b0.115_N256,0.115,256,38,240,20265649,1491.5,1,41.5,0.1589008662210636,0.8573269657517494
b0.115_N256,0.115,256,38,241,20265650,494.5,1,62.5,0.16042422995993938,0.8573198893845664
b0.115_N256,0.115,256,38,242,20265651,203.5,1,27.5,0.14014518500891443,0.8573509728352292
b0.115_N256,0.115,256,38,243,20265652,422.5,1,44.0,0.15017110480129514,0.8574201978108138
b0.115_N256,0.115,256,38,244,20265653,464.5,1,53.5,0.1355872574438888,0.8574008463982408
b0.115_N256,0.115,256,38,245,20265654,1094.0,1,42.5,0.15313038586080685,0.8573263429776904
b0.115_N256,0.115,256,38,246,20265655,542.0,1,22.0,0.16908834842271436,0.8575133788850747
b0.115_N256,0.115,256,38,247,20265656,1377.5,1,31.0,0.1679343350101847,0.8574944714783358
b0.115_N256,0.115,256,38,248,20265657,1051.0,1,67.5,0.16541804703474253,0.8573235749966157
b0.115_N256,0.115,256,38,249,20265658,349.0,1,70.5,0.16442740966939248,0.8573215844771156
b0.115_N256,0.115,256,38,250,20265659,596.5,1,47.0,0.14910175525096556,0.8573306913967572
