condition,beta,N,P,run_index,seed,tau,event,dwell_stat,rho_std_plateau,collapse_rho_mean
b0.110_N128,0.11,128,19,76,20261285,246.5,1,70.0,0.10976506367867225,0.8538326146450775
b0.110_N128,0.11,128,19,77,20261286,279.0,1,34.0,0.14632963277338482,0.8539081191051718
b0.110_N128,0.11,128,19,78,20261287,432.5,1,72.5,0.11357252663414291,0.8538323203737802
b0.110_N128,0.11,128,19,79,20261288,337.5,1,47.5,0.14067499086495375,0.8538557524967223
b0.110_N128,0.11,128,19,80,20261289,1167.0,1,47.0,0.15396582893170033,0.8538578468752126
b0.110_N128,0.11,128,19,81,20261290,866.0,1,24.0,0.1561859307921415,0.8538928544485208
b0.110_N128,0.11,128,19,82,20261291,300.0,1,87.5,0.12423543734948814,0.8538330685028772
b0.110_N128,0.11,128,19,83,20261292,276.5,1,50.5,0.12960995726639019,0.8538308365981158
b0.110_N128,0.11,128,19,84,20261293,1602.5,1,31.0,0.1669645983659958,0.8541231880709933
b0.110_N128,0.11,128,19,85,20261294,1498.5,1,29.0,0.1568563234971472,0.8540907940780812
b0.110_N128,0.11,128,19,86,20261295,1259.5,1,86.5,0.1558570335477657,0.8538336309197736
b0.110_N128,0.11,128,19,87,20261296,537.5,1,78.0,0.13904652913232993,0.8538306986122101
b0.110_N128,0.11,128,19,88,20261297,1381.5,1,31.0,0.15298040185853845,0.8540397502431901
b0.110_N128,0.11,128,19,89,20261298,1540.0,1,63.0,0.15535584857595752,0.853831165881053
b0.110_N128,0.11,128,19,90,20261299,186.0,1,44.5,0.11832018318226269,0.8539820146181737
b0.110_N128,0.11,128,19,91,20261300,733.5,1,50.5,0.15261708304823576,0.8538447805901962
b0.110_N128,0.11,128,19,92,20261301,191.0,1,39.5,0.12379660400672912,0.8538924257720081
b0.110_N128,0.11,128,19,93,20261302,313.0,1,78.0,0.14110722312825394,0.8540645402926946
b0.110_N128,0.11,128,19,94,20261303,1326.5,1,62.0,0.15646264082629818,0.8538422851645794
b0.110_N128,0.11,128,19,95,20261304,537.0,1,54.0,0.1539777227319611,0.8539162489281048
b0.110_N128,0.11,128,19,96,20261305,465.5,1,86.5,0.14335937383522293,0.8538334474038726
b0.110_N128,0.11,128,19,97,20261306,4915.0,1,100.0,0.16428533779111712,0.8538654696720406
b0.110_N128,0.11,128,19,98,20261307,704.0,1,101.5,0.1332691842032789,0.8538339239200123
b0.110_N128,0.11,128,19,99,20261308,563.0,1,68.0,0.14495305666749742,0.8538368191409614
b0.110_N128,0.11,128,19,100,20261309,1890.5,1,46.5,0.16024326832626903,0.8538523218650262
b0.110_N128,0.11,128,19,101,20261310,561.0,1,46.0,0.14439195811458885,0.8538448780420332
b0.110_N128,0.11,128,19,102,20261311,998.5,1,69.0,0.14214722760645815,0.8540902434110822
b0.110_N128,0.11,128,19,103,20261312,1556.5,1,20.0,0.15923588062632676,0.8538730713213339
b0.110_N128,0.11,128,19,104,20261313,950.5,1,25.5,0.15756739436575842,0.8541298825585767
b0.110_N128,0.11,128,19,105,20261314,496.5,1,58.5,0.13308508833053792,0.8538384748138986
b0.110_N128,0.11,128,19,106,20261315,1500.5,1,72.5,0.1591168698118405,0.8538385438933858
b0.110_N128,0.11,128,19,107,20261316,310.5,1,51.0,0.12648656816089884,0.8537652636697948
b0.110_N128,0.11,128,19,108,20261317,844.5,1,39.5,0.17400568094802582,0.8538522586428268
b0.110_N128,0.11,128,19,109,20261318,223.5,1,56.5,0.10896991930468394,0.8538373500341101
b0.110_N128,0.11,128,19,110,20261319,548.0,1,28.5,0.1566848837258419,0.8540960413142207
b0.110_N128,0.11,128,19,111,20261320,1402.0,1,25.0,0.16112868490698046,0.854167567067579
b0.110_N128,0.11,128,19,112,20261321,159.5,1,59.0,0.08989448197725115,0.8538354859814661
b0.110_N128,0.11,128,19,113,20261322,515.5,1,66.5,0.12175374321729569,0.853842226878248
b0.110_N128,0.11,128,19,114,20261323,416.5,1,47.5,0.13871331877250637,0.8538329135120746
b0.110_N128,0.11,128,19,115,20261324,226.0,1,21.5,0.1569870087670737,0.8541365090335575
b0.110_N128,0.11,128,19,116,20261325,1065.0,1,34.0,0.1585588786147368,0.8538707227544944
b0.110_N128,0.11,128,19,117,20261326,1146.0,1,58.0,0.15845638943340393,0.8539104312518776
b0.110_N128,0.11,128,19,118,20261327,1432.0,1,455.5,0.1248786115590963,0.4919270566479645
b0.110_N128,0.11,128,19,119,20261328,355.0,1,52.5,0.1370621581025529,0.8538765402117007
b0.110_N128,0.11,128,19,120,20261329,267.5,1,57.5,0.14388672991048385,0.8538448423157714
b0.110_N128,0.11,128,19,121,20261330,273.5,1,55.5,0.13486499367493812,0.8538108334215347
b0.110_N128,0.11,128,19,122,20261331,629.5,1,34.5,0.1693650132643804,0.8538351576928942
b0.110_N128,0.11,128,19,123,20261332,582.5,1,52.5,0.1456616837192172,0.8538330593749376
b0.110_N128,0.11,128,19,124,20261333,246.0,1,43.5,0.1340887463012663,0.8538388709543331
b0.110_N128,0.11,128,19,125,20261334,2261.5,1,57.5,0.1493406839707667,0.8538313435031235
b0.110_N128,0.11,128,19,126,20261335,2557.0,1,75.5,0.16609787843635848,0.85384084801072
b0.110_N128,0.11,128,19,127,20261336,259.0,1,56.5,0.11638873732149882,0.8538354996079633
b0.110_N128,0.11,128,19,128,20261337,1634.0,1,25.5,0.15973775236452165,0.8540628962457493
b0.110_N128,0.11,128,19,129,20261338,490.5,1,56.0,0.13031721592665457,0.8539486851978794
b0.110_N128,0.11,128,19,130,20261339,874.5,1,65.5,0.13831814161077335,0.8538426712958087
b0.110_N128,0.11,128,19,131,20261340,636.5,1,99.5,0.11762114816391556,0.8538349346960457
b0.110_N128,0.11,128,19,132,20261341,1036.5,1,26.0,0.1587194536693462,0.8540301074359008
b0.110_N128,0.11,128,19,133,20261342,442.5,1,23.5,0.10262500695353821,0.8538763990489117
b0.110_N128,0.11,128,19,134,20261343,659.0,1,78.5,0.13645176010087748,0.8538315747617437
b0.110_N128,0.11,128,19,135,20261344,720.5,1,21.5,0.14288873481002634,0.8541918906018078
b0.110_N128,0.11,128,19,136,20261345,1497.0,1,101.5,0.14726606190437652,0.8538343857039195
b0.110_N128,0.11,128,19,137,20261346,1693.5,1,76.0,0.1612085461923029,0.8538317675330224
b0.110_N128,0.11,128,19,138,20261347,314.0,1,51.5,0.13288228899012267,0.8538313436099627
b0.110_N128,0.11,128,19,139,20261348,315.0,1,19.0,0.1413149234184331,0.8538885031839094
b0.110_N128,0.11,128,19,140,20261349,330.0,1,72.5,0.12639893237366376,0.8538306299905218
b0.110_N128,0.11,128,19,141,20261350,1354.0,1,60.0,0.1619830233086754,0.8538465013986826
b0.110_N128,0.11,128,19,142,20261351,2011.0,1,69.0,0.158833335148431,0.8538330174477999
b0.110_N128,0.11,128,19,143,20261352,979.0,1,70.5,0.15037144882752107,0.8538352540652111
b0.110_N128,0.11,128,19,144,20261353,1189.5,1,22.5,0.1653005487392734,0.854018637388877
b0.110_N128,0.11,128,19,145,20261354,3424.5,1,65.0,0.16418652527950506,0.8538458991626724
b0.110_N128,0.11,128,19,146,20261355,434.5,1,66.5,0.14363000063813058,0.8540001156592965
b0.110_N128,0.11,128,19,147,20261356,2071.5,1,477.5,0.1827010607221215,0.49192700427548225
b0.110_N128,0.11,128,19,148,20261357,180.5,1,75.5,0.08649135766507446,0.8538410269745058
b0.110_N128,0.11,128,19,149,20261358,1855.5,1,15.5,0.17696889800844534,0.8540672006244733
b0.110_N128,0.11,128,19,150,20261359,829.5,1,45.0,0.1621604288330476,0.8539525797312085
b0.110_N128,0.11,128,19,151,20261360,943.0,1,70.5,0.1695521089447889,0.8538336608689145
b0.110_N128,0.11,128,19,152,20261361,1623.0,1,17.0,0.15728839692089275,0.8538928259847864
b0.110_N128,0.11,128,19,153,20261362,719.0,1,61.5,0.15652692008372995,0.8535624056418151
b0.110_N128,0.11,128,19,154,20261363,1059.0,1,42.5,0.16773991952091136,0.8538348978633706
b0.110_N128,0.11,128,19,155,20261364,168.0,1,63.5,0.07438065837593982,0.853832775658353
b0.110_N128,0.11,128,19,156,20261365,1771.5,1,56.0,0.159619313253323,0.8539406132878647
b0.110_N128,0.11,128,19,157,20261366,865.5,1,30.5,0.14553458034422093,0.8538919527165547
b0.110_N128,0.11,128,19,158,20261367,215.0,1,34.5,0.1270968061160929,0.853973194672878
b0.110_N128,0.11,128,19,159,20261368,674.0,1,46.0,0.15485535626877087,0.8538429875527772
b0.110_N128,0.11,128,19,160,20261369,1503.5,1,48.0,0.15787165169658057,0.8538557281938058
b0.110_N128,0.11,128,19,161,20261370,133.5,1,36.5,0.09038617296567444,0.8539245897007407
b0.110_N128,0.11,128,19,162,20261371,1572.0,1,75.5,0.15695546683693212,0.8538335834324121
b0.110_N128,0.11,128,19,163,20261372,1365.0,1,73.0,0.15336614388555472,0.8538306243854028
b0.110_N128,0.11,128,19,164,20261373,1730.5,1,70.0,0.1614710870614161,0.8538348149794031
b0.110_N128,0.11,128,19,165,20261374,713.5,1,22.0,0.14626358124500394,0.8540236380141255
b0.110_N128,0.11,128,19,166,20261375,1254.0,1,41.5,0.17152185223587474,0.8538511664280034
b0.110_N128,0.11,128,19,167,20261376,625.5,1,82.0,0.14062350501914983,0.8538325463645954
b0.110_N128,0.11,128,19,168,20261377,306.5,1,74.5,0.11961871915902696,0.8538313372661929
b0.110_N128,0.11,128,19,169,20261378,318.5,1,66.5,0.1169986802958446,0.853842256161123
b0.110_N128,0.11,128,19,170,20261379,384.5,1,38.5,0.12956703219052618,0.853965812207699
b0.110_N128,0.11,128,19,171,20261380,796.5,1,111.5,0.14681184619403037,0.8538342100555858
b0.110_N128,0.11,128,19,172,20261381,1142.5,1,69.0,0.1614866824703625,0.8538340203639894
b0.110_N128,0.11,128,19,173,20261382,2217.5,1,87.0,0.16172519268515778,0.8538979207468931
b0.110_N128,0.11,128,19,174,20261383,539.5,1,38.5,0.1584870918506126,0.8540677221128736
b0.110_N128,0.11,128,19,175,20261384,419.5,1,45.5,0.14226814605532723,0.8538864586266252
b0.110_N128,0.11,128,19,176,20261385,3190.0,1,109.0,0.1593380555800814,0.853829144210444
b0.110_N128,0.11,128,19,177,20261386,2607.0,1,49.5,0.15382091279412555,0.8538360184309111
b0.110_N128,0.11,128,19,178,20261387,336.0,1,62.5,0.14103420871999184,0.8538331303146166
b0.110_N128,0.11,128,19,179,20261388,2318.0,1,73.5,0.158492180132573,0.8538352794444022
b0.110_N128,0.11,128,19,180,20261389,2005.0,1,45.0,0.16781097654884328,0.85387071952849
b0.110_N128,0.11,128,19,181,20261390,1217.0,1,21.0,0.1597682594552614,0.854126156724509
b0.110_N128,0.11,128,19,182,20261391,432.0,1,49.0,0.1587562057564683,0.8538400647489718
b0.110_N128,0.11,128,19,183,20261392,2168.0,1,56.0,0.15644582264012105,0.8538559796584093
b0.110_N128,0.11,128,19,184,20261393,668.0,1,41.0,0.14610391445421778,0.8541720034551225
b0.110_N128,0.11,128,19,185,20261394,2130.0,1,72.0,0.1588802538421374,0.8538419146925736
b0.110_N128,0.11,128,19,186,20261395,2904.0,1,43.0,0.16502271995040194,0.8540257858718588
b0.110_N128,0.11,128,19,187,20261396,156.0,1,75.5,0.08119619012855532,0.853833382839044
b0.110_N128,0.11,128,19,188,20261397,644.0,1,48.5,0.14216754030295004,0.8540337599817421
b0.110_N128,0.11,128,19,189,20261398,570.5,1,103.0,0.14481604930837946,0.8538348382522865
b0.110_N128,0.11,128,19,190,20261399,714.5,1,33.0,0.16420816286434206,0.8538507998458954
b0.110_N128,0.11,128,19,191,20261400,888.0,1,74.0,0.15112661204971028,0.8538342266809489
b0.110_N128,0.11,128,19,192,20261401,259.0,1,82.0,0.11547076826054803,0.8538458499934425
b0.110_N128,0.11,128,19,193,20261402,1117.5,1,69.5,0.14837501012277265,0.8538315182950874
b0.110_N128,0.11,128,19,194,20261403,2805.5,1,62.5,0.15708591780329567,0.8538483886550255
b0.110_N128,0.11,128,19,195,20261404,2156.0,1,70.5,0.1612616443872353,0.8538303215193923
b0.110_N128,0.11,128,19,196,20261405,2275.5,1,47.5,0.16184406791299263,0.853832717979172
b0.110_N128,0.11,128,19,197,20261406,757.5,1,72.5,0.158320146282261,0.8538359106613437
b0.110_N128,0.11,128,19,198,20261407,432.5,1,30.0,0.164123199900417,0.8538682742255451
b0.110_N128,0.11,128,19,199,20261408,375.0,1,29.5,0.16113583648337312,0.8542070897513293
b0.110_N128,0.11,128,19,200,20261409,182.5,1,49.0,0.1007540640589509,0.8539700716934264
b0.110_N128,0.11,128,19,201,20261410,544.5,1,33.0,0.14264841549956875,0.8540861387326215
b0.110_N128,0.11,128,19,202,20261411,348.0,1,74.5,0.12931807242248114,0.8538321194582718
b0.110_N128,0.11,128,19,203,20261412,844.0,1,26.0,0.1489412521084243,0.8539810606072227
b0.110_N128,0.11,128,19,204,20261413,373.5,1,69.0,0.14311787351756045,0.8538327940419682
b0.110_N128,0.11,128,19,205,20261414,1194.0,1,32.0,0.1614198897382331,0.8539744722869478
b0.110_N128,0.11,128,19,206,20261415,1223.5,1,17.0,0.16301062202317182,0.8541929659841435
b0.110_N128,0.11,128,19,207,20261416,244.5,1,19.5,0.15262765412968532,0.8540124214226539
b0.110_N128,0.11,128,19,208,20261417,1832.5,1,46.5,0.15680410370180323,0.8541406662877484
b0.110_N128,0.11,128,19,209,20261418,560.5,1,84.5,0.14217259881743685,0.4919310173446015
b0.110_N128,0.11,128,19,210,20261419,1504.5,1,59.5,0.16553012387531113,0.8538330730035514
b0.110_N128,0.11,128,19,211,20261420,926.0,1,48.0,0.15851331894672838,0.8539155376301724
b0.110_N128,0.11,128,19,212,20261421,998.5,1,60.0,0.16382114246560012,0.8538540010229426
b0.110_N128,0.11,128,19,213,20261422,1823.0,1,79.0,0.15617376150759105,0.8538333569207515
b0.110_N128,0.11,128,19,214,20261423,416.5,1,28.0,0.11703291480640421,0.8540381420609495
b0.110_N128,0.11,128,19,215,20261424,1128.5,1,58.0,0.15575553050634036,0.853835093432412
b0.110_N128,0.11,128,19,216,20261425,280.5,1,58.0,0.1344755799364689,0.8538517780153438
b0.110_N128,0.11,128,19,217,20261426,789.5,1,44.5,0.1523366753312882,0.8541161045051993
b0.110_N128,0.11,128,19,218,20261427,921.0,1,67.0,0.14283400807720084,0.8538337004879053
b0.110_N128,0.11,128,19,219,20261428,1543.5,1,72.0,0.15524908100420476,0.8538338442302225
b0.110_N128,0.11,128,19,220,20261429,593.0,1,57.5,0.14650523268551566,0.8538368708753816
b0.110_N128,0.11,128,19,221,20261430,732.0,1,63.5,0.15757986480467848,0.8538350751798859
b0.110_N128,0.11,128,19,222,20261431,970.0,1,104.5,0.15709003251371256,0.8538357292869823
b0.110_N128,0.11,128,19,223,20261432,269.5,1,35.0,0.12071591471834002,0.8540067216055562
b0.110_N128,0.11,128,19,224,20261433,1562.0,1,74.0,0.16023280843928367,0.8538515739518959
b0.110_N128,0.11,128,19,225,20261434,207.5,1,20.5,0.11596066103039215,0.8539182418612186
b0.110_N128,0.11,128,19,226,20261435,449.0,1,51.0,0.13726757941776202,0.8538692253541346
b0.110_N128,0.11,128,19,227,20261436,682.0,1,37.5,0.14329247484217442,0.853870359157922
b0.110_N128,0.11,128,19,228,20261437,908.0,1,28.5,0.1443994313959803,0.8538271369346406
b0.110_N128,0.11,128,19,229,20261438,787.0,1,62.5,0.1421735590844818,0.8538308629836315
b0.110_N128,0.11,128,19,230,20261439,1793.5,1,66.5,0.16230751929804332,0.8538860660891214
b0.110_N128,0.11,128,19,231,20261440,1233.5,1,73.5,0.16258762995407847,0.8538338341757064
b0.110_N128,0.11,128,19,232,20261441,235.0,1,42.0,0.14018613789586148,0.8540037378059462
b0.110_N128,0.11,128,19,233,20261442,1053.5,1,46.0,0.16046859990189738,0.8537317091764521
b0.110_N128,0.11,128,19,234,20261443,577.5,1,39.0,0.14682794932791593,0.8538694479084973
b0.110_N128,0.11,128,19,235,20261444,486.0,1,81.0,0.131731493765168,0.8538515020577784
b0.110_N128,0.11,128,19,236,20261445,2211.5,1,80.0,0.15166446379939505,0.8538328998094654
b0.110_N128,0.11,128,19,237,20261446,1561.0,1,17.0,0.16071057006731676,0.8540028498048348
b0.110_N128,0.11,128,19,238,20261447,622.0,1,72.0,0.1300728259575282,0.8538330026390549
b0.110_N128,0.11,128,19,239,20261448,1923.5,1,49.5,0.15453569806255954,0.8539433195727302
b0.110_N128,0.11,128,19,240,20261449,2089.0,1,82.0,0.16983049899819397,0.8538371312300149
b0.110_N128,0.11,128,19,241,20261450,1905.0,1,57.0,0.16590989670575215,0.8538760148565585
b0.110_N128,0.11,128,19,242,20261451,2765.0,1,16.0,0.15425413904248353,0.8538401966960368
b0.110_N128,0.11,128,19,243,20261452,665.5,1,50.0,0.1529842138871719,0.8538385839015329
b0.110_N128,0.11,128,19,244,20261453,1047.0,1,50.0,0.1586540456640529,0.85383484045302
b0.110_N128,0.11,128,19,245,20261454,529.5,1,72.5,0.14952605496362065,0.8538329802605046
b0.110_N128,0.11,128,19,246,20261455,307.5,1,66.5,0.1205013068054526,0.854184241180374
b0.110_N128,0.11,128,19,247,20261456,3043.5,1,60.0,0.15986436823072375,0.8538603839131153
b0.110_N128,0.11,128,19,248,20261457,1083.0,1,68.5,0.15451653016588662,0.853831180942613
b0.110_N128,0.11,128,19,249,20261458,1881.0,1,38.5,0.15855106085885204,0.8538886656820466
b0.110_N128,0.11,128,19,250,20261459,863.0,1,38.5,0.16204646230396905,0.8539187686981216
b0.110_N128,0.11,128,19,251,20261460,1244.5,1,45.0,0.15951280007801816,0.8539835728127402
b0.110_N128,0.11,128,19,252,20261461,385.0,1,80.5,0.13579499390344166,0.8538322687586384
b0.110_N128,0.11,128,19,253,20261462,258.0,1,37.0,0.13479672381724483,0.8539019178793249
b0.110_N128,0.11,128,19,254,20261463,1087.0,1,41.0,0.15863608869790577,0.8540680168700863
b0.110_N128,0.11,128,19,255,20261464,1202.0,1,46.5,0.16357926139781323,0.8541059228801998
b0.110_N128,0.11,128,19,256,20261465,388.5,1,53.5,0.13529862701718362,0.8538357403823825
b0.110_N128,0.11,128,19,257,20261466,677.5,1,29.5,0.17400674633764335,0.8539781085483847
b0.110_N128,0.11,128,19,258,20261467,444.0,1,22.0,0.15614453338922046,0.8539799392789674
b0.110_N128,0.11,128,19,259,20261468,252.0,1,122.0,0.11398392456667517,0.8538315429840178
b0.110_N128,0.11,128,19,260,20261469,2128.5,1,48.5,0.15603953543679833,0.8538325259446837
b0.110_N128,0.11,128,19,261,20261470,721.5,1,73.0,0.14623668936975304,0.8538316252652886
b0.110_N128,0.11,128,19,262,20261471,663.5,1,18.0,0.16847284574015,0.8539624532222788
b0.110_N128,0.11,128,19,263,20261472,1341.5,1,58.0,0.15131685326374747,0.8538545158846432
b0.110_N128,0.11,128,19,264,20261473,210.5,1,32.0,0.1308112044911842,0.8541571583023347
b0.110_N128,0.11,128,19,265,20261474,968.5,1,59.0,0.16178224222838383,0.853843147514345
b0.110_N128,0.11,128,19,266,20261475,206.0,1,59.5,0.1023800896566577,0.8538384447957181
b0.110_N128,0.11,128,19,267,20261476,1314.5,1,38.0,0.16011248431389774,0.8539266082399409
b0.110_N128,0.11,128,19,268,20261477,2100.0,1,48.0,0.16571654770882216,0.8538328218351154
b0.110_N128,0.11,128,19,269,20261478,662.5,1,54.5,0.15693843405288882,0.85383280256044
b0.110_N128,0.11,128,19,270,20261479,159.5,1,37.5,0.11331099983210971,0.8539095558630051
b0.110_N128,0.11,128,19,271,20261480,196.5,1,19.5,0.14197434297076575,0.8541218384556756
b0.110_N128,0.11,128,19,272,20261481,156.5,1,35.5,0.12692132905965128,0.8537781026877828
b0.110_N128,0.11,128,19,273,20261482,765.5,1,63.0,0.15342062330058429,0.8538320579880437
b0.110_N128,0.11,128,19,274,20261483,451.5,1,83.0,0.15327436483073018,0.8538389174669355
b0.110_N128,0.11,128,19,275,20261484,1983.5,1,70.0,0.15767929042535178,0.8538319416839132
b0.110_N128,0.11,128,19,276,20261485,268.5,1,64.5,0.13695322046871208,0.8538631153633317
b0.110_N128,0.11,128,19,277,20261486,3832.5,1,478.0,0.1469188523451022,0.4919269519740258
b0.110_N128,0.11,128,19,278,20261487,235.5,1,68.5,0.10055075895086929,0.8538319037260869
b0.110_N128,0.11,128,19,279,20261488,1110.5,1,76.0,0.16040612506408755,0.8538775893321161
b0.110_N128,0.11,128,19,280,20261489,1305.0,1,67.5,0.16198888732982694,0.8538407601401674
b0.110_N128,0.11,128,19,281,20261490,1529.0,1,27.5,0.16136913723675075,0.8539571204633483
b0.110_N128,0.11,128,19,282,20261491,1572.5,1,478.0,0.13000890702867257,0.4919270534976887
b0.110_N128,0.11,128,19,283,20261492,1462.5,1,77.0,0.15866584948982687,0.8538335659886653
b0.110_N128,0.11,128,19,284,20261493,2557.0,1,477.0,0.13644996550163327,0.4919269742655038
b0.110_N128,0.11,128,19,285,20261494,197.0,1,32.0,0.11799650187970114,0.8539807357713539
b0.110_N128,0.11,128,19,286,20261495,604.0,1,84.5,0.16352807320056098,0.853833626067241
b0.110_N128,0.11,128,19,287,20261496,1854.5,1,73.0,0.1661539422891343,0.8538317975892825
b0.110_N128,0.11,128,19,288,20261497,407.0,1,28.0,0.1508134529865982,0.8541575350297618
b0.110_N128,0.11,128,19,289,20261498,254.5,1,35.5,0.13023433615232835,0.8538521913401347
b0.110_N128,0.11,128,19,290,20261499,227.5,1,39.0,0.14289741539401732,0.8538506224607939
b0.110_N128,0.11,128,19,291,20261500,1606.0,1,18.0,0.1610000191349904,0.8538177436656939
b0.110_N128,0.11,128,19,292,20261501,179.0,1,43.5,0.10794253485071663,0.8538329686910751
b0.110_N128,0.11,128,19,293,20261502,541.5,1,39.0,0.15597761065672958,0.8538505632807784
b0.110_N128,0.11,128,19,294,20261503,1153.5,1,102.0,0.16068013443789034,0.8538323763351885
b0.110_N128,0.11,128,19,295,20261504,257.5,1,96.5,0.11706937645685037,0.8538347466439098
b0.110_N128,0.11,128,19,296,20261505,1446.0,1,13.0,0.16930489825506131,0.8540259832350652
b0.110_N128,0.11,128,19,297,20261506,328.5,1,60.5,0.1188156831807855,0.8538307520093485
b0.110_N128,0.11,128,19,298,20261507,1689.0,1,18.0,0.16494423857709295,0.8541426266537743
b0.110_N128,0.11,128,19,299,20261508,1113.5,1,477.5,0.11178566789349072,0.4919269168764056
b0.115_N32,0.115,32,5,0,20261509,3573.0,1,64.5,0.1646485892217629,0.8177233505678193
b0.115_N32,0.115,32,5,1,20261510,7895.0,1,45.0,0.16159203230054886,0.8177463474642764
b0.115_N32,0.115,32,5,2,20261511,3547.5,1,66.5,0.16343275099625365,0.8177239761155409
b0.115_N32,0.115,32,5,3,20261512,3145.5,1,47.5,0.16461279753450053,0.8177315974878451
b0.115_N32,0.115,32,5,4,20261513,12000.0,0,nan,0.16479252899026917,0.40606775032381315
b0.115_N32,0.115,32,5,5,20261514,536.0,1,48.0,0.1493728224816276,0.817725905048925
b0.115_N32,0.115,32,5,6,20261515,789.5,1,24.0,0.15671587700468315,0.8177330813871753
b0.115_N32,0.115,32,5,7,20261516,1456.5,1,30.5,0.15917667379049996,0.8178066121542676
b0.115_N32,0.115,32,5,8,20261517,603.0,1,13.5,0.16632596219516216,0.8178160958103767
b0.115_N32,0.115,32,5,9,20261518,1840.5,1,56.5,0.1612517322948562,0.817731130642112
b0.115_N32,0.115,32,5,10,20261519,1605.0,1,35.5,0.1625126159182811,0.8177383380947414
b0.115_N32,0.115,32,5,11,20261520,371.0,1,81.5,0.13391724229677662,0.8177260780848008
b0.115_N32,0.115,32,5,12,20261521,4777.0,1,14.5,0.15967768738285482,0.8178583937672039
b0.115_N32,0.115,32,5,13,20261522,1064.5,1,23.5,0.1609106317025276,0.8177662066048716
b0.115_N32,0.115,32,5,14,20261523,1422.0,1,64.5,0.1599804844535731,0.81772416581874
b0.115_N32,0.115,32,5,15,20261524,3523.5,1,49.0,0.16213817076966938,0.8177255704250271
b0.115_N32,0.115,32,5,16,20261525,2508.5,1,51.0,0.16040357982347378,0.8177278390308307
b0.115_N32,0.115,32,5,17,20261526,1337.0,1,124.5,0.15298058333501494,0.8177241845946235
b0.115_N32,0.115,32,5,18,20261527,4663.0,1,30.0,0.16959554972018762,0.8178993388445245
b0.115_N32,0.115,32,5,19,20261528,1621.0,1,25.0,0.16472320738294272,0.8177622414667902
b0.115_N32,0.115,32,5,20,20261529,1589.5,1,42.5,0.15957251803061864,0.8177278543344775
b0.115_N32,0.115,32,5,21,20261530,1282.5,1,55.5,0.15592190367837544,0.8177273182933363
b0.115_N32,0.115,32,5,22,20261531,1029.5,1,63.0,0.1572526818187472,0.8177362941351138
b0.115_N32,0.115,32,5,23,20261532,1476.5,1,133.0,0.12862953674003047,0.8177255597005265
b0.115_N32,0.115,32,5,24,20261533,779.0,1,86.0,0.15470543468334721,0.8177246302049925
b0.115_N32,0.115,32,5,25,20261534,9705.5,1,63.0,0.16548852097748962,0.8177245772346651
b0.115_N32,0.115,32,5,26,20261535,10124.5,1,64.5,0.16600343032330483,0.8177242825356603
b0.115_N32,0.115,32,5,27,20261536,1307.5,1,42.5,0.16037734227659836,0.817729954419079
b0.115_N32,0.115,32,5,28,20261537,3603.0,1,15.0,0.1668289482751119,0.817896240017809
b0.115_N32,0.115,32,5,29,20261538,870.5,1,58.5,0.150987416885121,0.8177293200122003
b0.115_N32,0.115,32,5,30,20261539,832.5,1,27.0,0.157105614737698,0.8177662310292777
b0.115_N32,0.115,32,5,31,20261540,1608.5,1,62.5,0.15176398641318828,0.8177243010371923
b0.115_N32,0.115,32,5,32,20261541,2513.5,1,102.0,0.15860143816114775,0.8177330712207197
b0.115_N32,0.115,32,5,33,20261542,864.5,1,24.5,0.1578280016177775,0.8177396426127621
b0.115_N32,0.115,32,5,34,20261543,1404.0,1,46.0,0.16282822145166786,0.8177263134605032
b0.115_N32,0.115,32,5,35,20261544,11809.5,1,68.0,0.16484716517201448,0.8177243531937214
b0.115_N32,0.115,32,5,36,20261545,2078.5,1,60.5,0.16227714703187557,0.817726231357673
b0.115_N32,0.115,32,5,37,20261546,3532.5,1,86.0,0.15892342777313445,0.8177236716315299
b0.115_N32,0.115,32,5,38,20261547,1598.5,1,81.0,0.15952293923469615,0.8177252823575917
b0.115_N32,0.115,32,5,39,20261548,3054.0,1,28.0,0.15946749050343212,0.8177307106798212
b0.115_N32,0.115,32,5,40,20261549,965.5,1,64.0,0.15843343971041154,0.8177242690345531
b0.115_N32,0.115,32,5,41,20261550,6013.0,1,25.5,0.1633481132692909,0.8177355532465588
b0.115_N32,0.115,32,5,42,20261551,681.0,1,37.5,0.14050094300286115,0.8177358312923124
b0.115_N32,0.115,32,5,43,20261552,1622.0,1,85.0,0.16534269698887102,0.8177260365468105
b0.115_N32,0.115,32,5,44,20261553,4320.5,1,22.5,0.16507031327701877,0.817836322546839
b0.115_N32,0.115,32,5,45,20261554,7134.0,1,69.5,0.16561548108821836,0.8177239636904828
b0.115_N32,0.115,32,5,46,20261555,3491.5,1,85.0,0.1584458591458779,0.8177530201846502
b0.115_N32,0.115,32,5,47,20261556,5204.0,1,18.5,0.1670205056626734,0.8179383087455102
b0.115_N32,0.115,32,5,48,20261557,776.5,1,61.0,0.14382600438041335,0.8177267152749794
b0.115_N32,0.115,32,5,49,20261558,799.0,1,47.5,0.15412047186800984,0.8177293413781266
b0.115_N32,0.115,32,5,50,20261559,494.5,1,37.0,0.14377372240697958,0.8177782831429659
b0.115_N32,0.115,32,5,51,20261560,2546.5,1,99.0,0.16013782370364457,0.8177258009371204
b0.115_N32,0.115,32,5,52,20261561,5580.5,1,28.0,0.16438482896518686,0.8177692070508336
